,PC1,PC2,PC3,PC4,PC5
0,-1.7543994064912758,1.7510187611576082,-0.7830977198773097,-0.6322420282630083,0.48452746664841023
1,-2.33537056922721,0.74853959018009,-0.08871543390318332,-0.5618609861129625,0.7478707465271008
2,-1.2632508319227471,1.1929711388194,-0.06396347741464667,-0.033534685613063706,0.0708801875793611
3,-1.3107657291484465,2.24153252107786,-0.5885195440846247,-0.05577031025200116,0.29938112555229135
4,-1.2487474237130936,1.3159119636501027,0.014554681842261536,1.0989887170018406,0.2240596865257515
5,-1.6928153666337036,1.6034188420015139,-0.5267683723130854,-0.03890765022783483,0.024647553953619537
6,0.13887350182065963,1.586900141520748,-0.4951662154109909,0.3605946169791286,-0.23391005299119583
7,-1.6162763306484553,-1.3419318923714958,1.5955095318799903,-2.601830006687746,-0.11965115783991227
8,-1.245361738974262,0.6766633647803291,-0.29807520038271806,-0.6267075760142446,-0.0011153619455793427
9,-2.364416625291173,1.2908047897824286,-0.8186857687458524,1.2964433791125094,0.5271569535164522
10,-2.0616822345154557,1.113000457783679,-0.861409319825989,0.244605648593947,0.6054446422892117
11,-0.8940807046252005,1.136725751860887,-1.3295202451729504,0.4564803594687282,-0.17471919361823723
12,-1.2339624928115098,1.3924012324176926,-1.3627095463801076,0.5493359528893951,0.08807624545721342
13,-1.1822187588338593,1.4927039240284543,-1.1654427362781663,0.9449850474856064,0.1953358496591422
14,-0.2731436901644284,1.7976387253683073,-1.087056634979399,0.2915226279294984,-0.21640079472686247
15,-1.450560930358685,1.2350685230195622,-0.23935695314058897,-0.6495970595447317,0.2992717056712086
16,-1.5276579205277254,-1.5801831980015852,0.23012688185707159,0.04589980465268857,-0.058388487527555634
17,-0.3334514949818259,0.6716753078321515,0.9628311198394984,1.0563775578025132,-0.2722292081719344
18,-2.0272298462522267,0.4683542302203985,1.744720183909026,-1.4231781322552413,0.8428200132736714
19,-1.226787410853395,1.3367021934821144,-1.1872355005183939,0.74035125551174,-0.06915697605278194
20,-1.365115799274949,0.6165540418611852,-0.8596711222412035,0.10225564403743746,0.06959775182987883
21,-1.7734528421730027,1.9744515687585253,-0.08128792443195426,0.3056211633041381,0.281526282322089
22,-1.9057378493916803,0.8273824475745307,-0.9445364513437546,-0.08123905200504478,0.19281990010842287
23,-1.9662441516490992,-0.018334723113639376,-1.2500159384485727,0.42284192581358987,-0.0966164538440277
24,-0.596937840177061,0.7675319486902241,1.1139040744237083,0.4973430578566917,-0.18848435508457514
25,-1.6972927704799956,0.37300358493416563,-0.21723291157255661,0.8628482815498674,0.4929104408690805
26,-2.092729364734213,1.0734702817081614,2.063643039908421,-3.635936946690675,0.49005102273450696
27,-1.79205515491351,-0.9551970318748554,0.23844512990512357,0.2670708247189916,0.22018032127849232
28,-1.24515176179221,0.02945001610544876,-0.4830799266041192,-0.67066079100896,0.01819692507896523
29,-0.7232305804806783,0.19881599108832065,0.4055535850158533,-1.5407218246526673,0.08301826536763242
30,-0.8557338002102799,0.31614482774915065,-1.0140148164531517,0.817088841483987,-0.43513590641369365
31,-1.5188674253476133,-1.5587024972189591,-0.41554668134355394,-0.40035052349213057,-0.2919476880649266
32,-0.29903578517948826,0.19256989767774335,-0.32277710856746517,1.1088999083451527,-0.6072106579888329
33,-1.3024695940772644,-0.31842583239388994,-0.4016865287338872,0.5510120907408406,-0.21298513538646094
34,-1.5010232506752523,1.2520089554384144,-0.8764022729743925,-0.13794838151935837,0.04480403218500684
35,-1.1307086904006909,0.3585803594935824,-0.4938767694105177,-0.08329871681306883,-0.02037532486412959
36,-1.2308057506117427,0.747120181643814,0.73884612179946,0.8950944392856256,0.15169721330017902
37,-1.6012557804143785,-1.9569176805272628,3.0146924767019376,-0.34448163710438867,0.4860015855194095
38,-1.0500542583256178,-2.1022389919981013,-0.5332878593853642,-0.4385343193740025,-0.8553441479429245
39,-1.7447008695793655,-1.5411709344541882,0.9111983858994139,0.36834585819021765,0.4416412838577602
40,-1.2719882421668864,1.4919267429894774,-1.0467698543343835,0.47894909277695,0.05556671004314467
41,-1.617856324955969,0.06735019370085014,-0.5925292733796919,0.18613908851643898,0.17226296971872054
42,-1.696309391252839,-2.0089766752922924,1.0770405837047867,0.7928899147416333,0.1792344836104029
43,-1.236802965677921,1.1518004009901557,-0.5605798079173567,1.58065304252448,-0.052257039254462796
44,-0.6420712540464419,-0.48430672283814724,-0.5962762470172875,1.17036515472595,-0.6482562760604423
